"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-07-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"9275","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.9600","202504","10","63,300","708","16","개인","개인","2004","체육관로 27","-","중개거래","인천 부평구","25.06.13"
"9276","인천광역시 남동구 만수동","1043","1043","0000","만수주공10단지","49.7700","202504","10","17,600","1002","14","개인","개인","1994","장승남로 34","-","중개거래","인천 남동구","25.05.29"
"9277","인천광역시 동구 송림동","346","0346","0000","송림파인앤유주상복합아파트","59.3890","202504","10","25,000","101동","9","개인","개인","2020","송림로162번길 10","-","중개거래","인천 미추홀구","25.06.30"
"9278","인천광역시 부평구 부평동","450-11","0450","0011","해송파크뷰2차","44.7600","202504","10","15,400","해송파크뷰2차","7","개인","개인","2015","부평문화로142번길 18","-","중개거래","인천 부평구","25.06.18"
"9279","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","59.8200","202504","10","36,100","29","12","개인","개인","1995","부흥로 246","-","중개거래","인천 부평구","25.07.10"
"9280","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","76.7400","202504","10","47,000","4","10","개인","개인","1987","부평문화로 37","-","중개거래","경기 성남시 수정구, 인천 부평구","25.05.27"
"9281","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","84.9980","202504","10","34,150","2","7","개인","개인","1989","부영로 196","-","중개거래","인천 부평구","25.07.21"
"9282","인천광역시 미추홀구 용현동","664","0664","0000","인천 SK Sky VIEW","84.9939","202504","10","53,300","125동","25","개인","개인","2016","용정공원로 33","-","중개거래","인천 미추홀구, 인천 서구","25.06.13"
"9283","인천광역시 미추홀구 용현동","568-3","0568","0003","진달래","32.8800","202504","10","8,500","B","2","법인","개인","1981","낙섬중로 113","-","중개거래","인천 미추홀구","25.04.11"
"9284","인천광역시 미추홀구 용현동","664","0664","0000","인천 SK Sky VIEW","84.9939","202504","10","53,000","121동","26","개인","개인","2016","용정공원로 33","-","중개거래","인천 미추홀구","25.05.14"
"9285","인천광역시 중구 항동7가","27-107","0027","0107","라이프비취2차","40.0000","202504","10","8,700","15","5","개인","개인","1982","축항대로86번길 47","-","중개거래","인천 중구","25.05.12"
"9286","인천광역시 미추홀구 학익동","48-14","0048","0014","신동아3","112.1700","202504","10","31,500","19","2","개인","개인","1990","매소홀로475번길 18","-","중개거래","인천 미추홀구","25.06.09"
"9287","인천광역시 남동구 논현동","549","0549","0000","한라","59.7000","202504","10","18,000","101","8","개인","개인","1996","포구로 64-6","-","중개거래","인천 남동구","25.06.05"
"9288","인천광역시 남동구 논현동","749-1","0749","0001","논현센트럴뷰","59.8400","202504","10","42,800","-","21","개인","개인","2014","논고개로68번길 34","-","중개거래","인천 남동구","-"
"9289","인천광역시 연수구 옥련동","626","0626","0000","럭키송도","101.4900","202504","10","34,000","102","1","개인","개인","1993","능허대로79번길 30","-","중개거래","인천 연수구","25.07.21"
"9290","인천광역시 연수구 옥련동","194-12","0194","0012","윤성","58.6800","202504","10","14,000","2","5","개인","개인","1991","능허대로103번길 28","-","중개거래","인천 연수구","25.05.15"
"9291","인천광역시 중구 중산동","1911-2","1911","0002","영종국제도시한신더휴스카이파크","59.9026","202504","10","30,000","104동","8","개인","개인","2019","은하수로 229","-","중개거래","인천 중구","25.06.30"
"9292","인천광역시 중구 중산동","1887-1","1887","0001","영종하늘도시한라비발디","101.7629","202504","10","44,500","922","27","개인","개인","2012","하늘별빛로 86","-","중개거래","인천 중구","25.06.30"
"9293","인천광역시 중구 중산동","1887-2","1887","0002","영종힐스테이트","83.2470","202504","10","40,500","-","9","개인","개인","2012","하늘별빛로 66","-","중개거래","인천 중구","-"
"9294","인천광역시 중구 중산동","1881-2","1881","0002","스카이시티자이","91.8393","202504","10","50,000","107동","11","개인","개인","2018","하늘별빛로 111","-","중개거래","인천 중구","25.05.28"
"9295","인천광역시 연수구 송도동","191-2","0191","0002","송도글로벌파크베르디움","84.9599","202504","10","91,000","205동","29","개인","개인","2017","송도문화로28번길 27","-","중개거래","인천 연수구","25.06.13"
"9296","인천광역시 연수구 송도동","319-1","0319","0001","e편한세상송도","84.4163","202504","10","67,000","108동","24","개인","개인","2018","랜드마크로 113","-","중개거래","인천 연수구","25.07.10"
"9297","인천광역시 연수구 송도동","190-4","0190","0004","송도더샵센트럴시티","59.9700","202504","10","66,400","-","20","개인","개인","2018","송도국제대로 261","-","중개거래","인천 연수구","-"
"9298","인천광역시 연수구 송도동","3-10","0003","0010","송도풍림아이원2단지","84.9400","202504","10","55,000","204","7","개인","개인","2005","해돋이로120번길 16","-","중개거래","인천 연수구","25.04.28"
"9299","인천광역시 연수구 송도동","308-1","0308","0001","더샵송도마리나베이","84.2020","202504","10","70,000","119동","16","개인","개인","2020","랜드마크로 160","-","직거래","-","25.05.02"
"9300","인천광역시 연수구 송도동","319-1","0319","0001","e편한세상송도","84.4163","202504","10","70,000","111동","30","개인","개인","2018","랜드마크로 113","-","중개거래","인천 연수구","25.05.08"
"9301","인천광역시 연수구 송도동","190-4","0190","0004","송도더샵센트럴시티","59.9700","202504","10","63,800","210동","23","개인","개인","2018","송도국제대로 261","-","중개거래","인천 연수구","25.05.14"
"9302","인천광역시 남동구 논현동","756-1","0756","0001","에코메트로6","84.9860","202504","10","56,500","606","31","개인","개인","2010","아암대로1503번길 98","-","중개거래","인천 남동구","25.05.15"
"9303","인천광역시 남동구 논현동","580-1","0580","0001","논현 파크 포레","84.9400","202504","10","37,500","101","4","개인","개인","2009","은봉로165번길 24","-","중개거래","인천 남동구","25.05.02"
"9304","인천광역시 남동구 논현동","749-1","0749","0001","논현센트럴뷰","59.8400","202504","10","43,400","401","16","개인","개인","2014","논고개로68번길 34","-","중개거래","인천 남동구","25.07.10"
"9305","인천광역시 남동구 논현동","810","0810","0000","논현푸르지오 더퍼스트","61.8717","202504","10","39,900","107동","23","개인","개인","2019","포구로 40","-","중개거래","인천 남동구","25.06.30"
"9306","인천광역시 연수구 연수동","635","0635","0000","우성1","101.9700","202504","10","45,300","101","6","개인","개인","1994","청능대로 175","-","중개거래","인천 연수구","25.07.14"
"9307","인천광역시 미추홀구 주안동","가-","0000","0000","포레나미추홀","76.5267","202504","10","59,850","-","33","개인","개인","2022","경인로 372","-","중개거래","인천 미추홀구","-"
"9308","인천광역시 미추홀구 주안동","1607","1607","0000","한신휴플러스","84.8300","202504","10","30,000","-","13","개인","개인","2006","승학길104번길 30","-","중개거래","인천 미추홀구","-"
"9309","인천광역시 연수구 청학동","451","0451","0000","시대","35.7430","202504","10","18,200","101","9","개인","개인","1994","용담로 3","-","중개거래","인천 연수구","25.04.23"
"9310","인천광역시 미추홀구 주안동","1614","1614","0000","월드스테이트(101~111,124~132)","126.9190","202504","10","54,300","103","21","개인","개인","2008","경원대로 884","-","중개거래","인천 미추홀구","25.06.05"
"9311","인천광역시 미추홀구 주안동","1662","1662","0000","주안파크자이더플래티넘","59.9583","202504","10","43,000","307","24","개인","개인","2023","인하로222번길 20","-","중개거래","인천 미추홀구","25.05.20"
"9312","인천광역시 남동구 서창동","537","0537","0000","태평1차","59.8850","202504","10","22,500","103","11","개인","개인","1995","장아산로128번길 22","-","중개거래","인천 남동구","25.06.30"
"9313","인천광역시 남동구 서창동","715","0715","0000","서창베라체아파트(11단지)","59.4900","202504","10","34,700","1106","9","개인","개인","2012","서창남로 17","-","중개거래","인천 남동구","25.06.27"
"9314","인천광역시 남동구 서창동","682","0682","0000","서창센트럴푸르지오","74.9800","202504","10","49,000","-","16","개인","개인","2018","서창남순환로 55","-","중개거래","인천 남동구","-"
"9315","인천광역시 남동구 간석동","893-1","0893","0001","우성","72.9400","202504","10","28,100","9","8","개인","개인","1990","방축로 501","-","중개거래","인천 남동구","25.06.24"
"9316","인천광역시 남동구 간석동","616-6","0616","0006","간석한신더휴","84.8790","202504","10","45,900","-","25","개인","법인","2019","석정로461번길 50","-","중개거래","인천 남동구","-"
"9317","인천광역시 중구 운서동","2786-1","2786","0001","주공스카이빌12단지","59.9200","202504","10","15,708","1211","4","개인","공공기관","2001","신도시남로 92","-","직거래","-","25.05.26"
"9318","인천광역시 남동구 만수동","1123","1123","0000","하우스토리만수","59.9526","202504","10","35,000","106동","5","개인","개인","2020","구월로372번길 90","-","중개거래","인천 남동구","25.07.24"
"9319","인천광역시 연수구 동춘동","943","0943","0000","동남","52.1400","202504","10","21,600","104","5","개인","개인","1994","먼우금로 19","-","중개거래","인천 연수구","25.04.29"
"9320","인천광역시 연수구 동춘동","925-7","0925","0007","연수대우.삼환","102.0000","202504","10","47,000","106","5","개인","개인","1994","원인재로 88","-","중개거래","인천 연수구","25.06.13"
"9321","인천광역시 연수구 동춘동","921","0921","0000","동춘마을","59.3000","202504","10","25,400","209","4","개인","개인","1994","먼우금로 123","-","중개거래","인천 연수구","25.05.23"
"9322","인천광역시 중구 운남동","1550","1550","0000","영종자이","101.7730","202504","10","40,000","112","5","개인","개인","2009","운남서로 7","-","중개거래","인천 중구","25.05.09"
"9323","인천광역시 중구 운남동","1766-2","1766","0002","영종국제도시화성파크드림2차","73.6293","202504","10","38,000","646동","7","개인","개인","2022","은하수로 436","-","중개거래","인천 중구","25.07.02"
"9324","인천광역시 미추홀구 숭의동","5-5","0005","0005","프린스","84.4100","202504","10","13,000","S","2","개인","개인","1978","수봉안길69번길 6","-","직거래","-","25.04.29"
"9325","인천광역시 남동구 구월동","1554","1554","0000","구월아시아드선수촌8단지","74.9100","202504","10","44,500","804","11","개인","개인","2015","선수촌로 8","-","중개거래","인천 남동구","25.05.29"
"9326","인천광역시 남동구 구월동","24","0024","0000","롯데캐슬골드","83.7769","202504","10","47,000","2405","3","개인","개인","2007","호구포로 803","-","중개거래","인천 남동구","25.06.20"
"9327","인천광역시 남동구 구월동","23","0023","0000","구월힐스테이트1단지","83.9829","202504","10","46,500","1110","13","개인","개인","2007","구월로 192","-","중개거래","인천 남동구","25.06.23"
"9328","인천광역시 남동구 구월동","23","0023","0000","구월힐스테이트1단지","115.6671","202504","10","61,500","1205","21","개인","개인","2007","구월로 192","-","중개거래","인천 남동구","25.06.27"
